place_id,name,formatted_address,high_chair_available,kids_menu,spacious_seating,kid_noise_tolerant,review_signals,ai_summary,ai_summary_refined,ai_summary_final_v4,ai_summary_final_clean,ai_summary_humanized
ChIJp7WiKXyrQjQRUaxE_f4nw0A,又一間商行SPAGHETTI（無訂位服務，營業時間為最後點餐時間）,105臺灣臺北市松山區興安街192號,unknown,unknown,no,no,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的餐廳選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論顯示，這家餐廳的親子友善訊號較少，若有明確需求，建議先向店家確認。,現有評論顯示，這家餐廳的親子友善訊號較少，若有明確需求，建議先向店家確認。
ChIJpdkbPm2pQjQR8IPxB9Jy8rI,Soshow Bar & Restaurant,"2f, No. 47號中山北路一段中山區臺北市臺灣 104",no,no,unknown,no,,目前尚無明確的專屬設備資訊，不過這裡的用餐氣氛輕鬆，適合一般家庭聚餐。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,以目前可取得的資訊來看，這家餐廳較缺乏親子相關優勢，較適合事先確認座位與設備情況。,以目前可取得的資訊來看，這家餐廳較缺乏親子相關優勢，較適合事先確認座位與設備情況。
ChIJQ3o7S2SpQjQRe_XmRyh4OBY,臺灣夯BAR串燒烤小店,10454臺灣臺北市中山區林森北路159巷4號,unknown,unknown,unknown,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的餐廳選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。,目前缺少與親子設施相關的明確描述，是否適合帶小孩用餐，仍需視當天環境而定。
ChIJQ6qFRCSrQjQRf5i_pjyKv0M,MA CAFE,106臺灣臺北市大安區敦化南路二段11巷1號,unknown,unknown,yes,no,,這裡有寬敞的座位區，是口碑不錯的親子友善咖啡廳，適合與家人一同前往品味。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善，整體用餐空間較為寬鬆。,從親子用餐角度來看，座位空間較寬敞，整體對帶小孩前往用餐較為友善。,從親子用餐角度來看，座位空間不擁擠，帶小孩來用餐相對輕鬆。
ChIJq_1oDQmpQjQRlMaxMHpr3PU,HAIR SALON BISTRO餐酒館,108臺灣臺北市萬華區武昌街二段72號4樓,unknown,unknown,unknown,unknown,,這裡雖然目前育兒設施資訊較少，但環境氛圍較為大眾化，是個溫馨的餐酒館選擇。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,目前未見明確的親子設施資訊，這家餐酒館是否適合帶小孩前往，仍需依現場環境評估。,目前未見明確的親子設施資訊，這家餐酒館是否適合帶小孩前往，仍需依現場環境評估。
ChIJr52_JZ2pQjQRQ_UeWocNMTE,別處咖啡 Away cafe,10089臺灣臺北市中正區羅斯福路三段244巷9弄2-1號,unknown,unknown,yes,yes,女兒還把貓貓哄睡了呢！ | 舒適放鬆的環境,這裡有寬敞的座位區、對孩童聲音較為包容，女兒還把貓貓哄睡了呢！，是口碑不錯的親子友善咖啡廳，適合與家人一同前往品味。,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：女兒還把貓貓哄睡了呢！ | 舒適放鬆的環境）,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,從親子用餐角度來看，座位空間較寬敞，整體氛圍對親子用餐較包容，用餐節奏相對從容，整體環境較適合親子同行。,從親子用餐角度來看，座位空間不擁擠，整體氛圍對孩子活動較能接受，用餐節奏比較放鬆，帶小孩來用餐會比較輕鬆。
ChIJRe6azGGpQjQRFcbUze7j7IU,疆毒串烤-南京店,10491臺灣臺北市中山區南京東路二段214巷4號,unknown,unknown,no,yes,,這裡有對孩童聲音較為包容，是氣氛溫馨的親子友善餐廳，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,這家餐廳整體氛圍對親子用餐較包容，整體環境較適合親子同行。,這家餐廳整體氛圍對孩子活動較能接受，帶小孩來用餐會比較輕鬆。
ChIJS-zNIF-pQjQR1vU1UjOlTM4,威尼斯義大利餐廳,104臺灣臺北市中山區松江路235巷19號1樓,unknown,unknown,yes,yes,,這裡有寬敞的座位區、對孩童聲音較為包容，是精緻的親子友善餐廳，適合與家人一同前往品味。,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，整體用餐空間較為寬鬆。,以家庭聚餐需求來看，座位空間較寬敞，整體氛圍對親子用餐較包容，對家庭客群而言，整體便利度較高。,以家庭聚餐需求來看，座位空間不擁擠，整體氛圍對孩子活動較能接受，對家庭客人來說會比較方便。
ChIJsS8FHNyvQjQRwtaRVpPMyAI,甲蟲秘境,111臺灣臺北市士林區克強路30號1樓,yes,yes,yes,yes,店內環境明亮，設計的很用心 | 親子餐廳型別，會稍微「熱鬧」 | 親子友善有尿布臺,這裡有嬰兒椅、兒童餐、寬敞的座位區、對孩童聲音較為包容，店內環境明亮，設計的很用心，是精緻的親子友善餐廳，適合與家人一同前往品味。,提供嬰兒椅、提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：店內環境明亮，設計的很用心 | 親子餐廳型別，會稍微「熱鬧」 | 親子友善有尿布臺）,提供嬰兒椅、提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,整體來看，提供嬰兒椅，備有兒童餐，座位空間較寬敞，整體氛圍對親子用餐較包容，整體服務感受偏友善，作為親子聚餐選擇會相對方便。,整體來看，有提供嬰兒椅，有兒童餐可選，座位空間不擁擠，整體氛圍對孩子活動較能接受，整體服務感受偏友善，用來安排親子聚餐也滿合適。
ChIJsVHmQm6pQjQRykPNN0wJEd4,心味酒餚居酒屋,10491臺灣臺北市中山區中山北路一段37號,no,no,unknown,no,,雖然關於嬰幼兒設備的評論不多，但這裡整體的環境舒適，適合同家人一起共享美食。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估。,目前未見明確育兒相關設施資訊，是否適合帶小孩用餐仍需依實際情況評估，建議可依實際需求進一步評估。,現有評論顯示，這家餐廳的親子友善訊號較少，若有明確需求，建議先向店家確認。,現有評論顯示，這家餐廳的親子友善訊號較少，若有明確需求，建議先向店家確認。
ChIJT2Oz1pKrQjQRRnykvhE9Bns,ALL DAY ROASTING COMPANY 民生店,105臺灣臺北市松山區延壽街329號1樓,unknown,unknown,yes,yes,進門那片空間寬敞,這裡有寬敞的座位區、對孩童聲音較為包容，進門那片空間寬敞，是口碑不錯的親子友善餐廳，適合與家人一同前往品味。,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：進門那片空間寬敞）,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，進門那片空間寬敞。,這家餐廳座位空間較寬敞，整體氛圍對親子用餐較包容，整體環境較適合親子同行。,這家餐廳座位空間不擁擠，整體氛圍對孩子活動較能接受，帶小孩來用餐會比較輕鬆。
ChIJTW_h3LSrQjQR1CQQteePjco,加爾第咖啡 (莊敬店),110臺灣臺北市信義區吳興街269巷1弄21號,unknown,unknown,yes,no,,這裡有寬敞的座位區，是精緻的親子友善咖啡廳，適合與家人一同前往品味。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善。,座位空間較寬敞，整體環境對帶小孩的家庭較為友善，整體用餐空間較為寬鬆。,以家庭聚餐需求來看，座位空間較寬敞，作為親子聚餐選擇會相對方便。,以家庭聚餐需求來看，座位空間不擁擠，用來安排親子聚餐也滿合適。
ChIJU0O98aesQjQRXsDcaOW-mzw,樂雅樂餐廳 南港店,115臺灣臺北市南港區經貿二路66之1號,unknown,yes,yes,yes,,這裡有兒童餐、寬敞的座位區、對孩童聲音較為包容，是口碑不錯的親子友善餐廳，適合與家人一同前往品味。,提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。,提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，整體用餐空間較為寬鬆。,以家庭聚餐需求來看，備有兒童餐，座位空間較寬敞，整體氛圍對親子用餐較包容，整體對帶小孩前往用餐較為友善。,以家庭聚餐需求來看，有兒童餐可選，座位空間不擁擠，整體氛圍對孩子活動較能接受，帶小孩來用餐相對輕鬆。
ChIJUxfMbFauQjQRSwBqz9ahGgU,聚聚樂,112臺灣臺北市北投區大業路300巷1號,unknown,unknown,yes,yes,場地寬敞且氛圍適合閒聊,這裡有寬敞的座位區、對孩童聲音較為包容，場地寬敞且氛圍適合閒聊，是口碑不錯的親子友善餐廳，適合與家人一同前往品味。,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：場地寬敞且氛圍適合閒聊）,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，場地寬敞且氛圍適合閒聊。,整體來看，座位空間較寬敞，整體氛圍對親子用餐較包容，整體環境較適合親子同行。,整體來看，座位空間不擁擠，整體氛圍對孩子活動較能接受，帶小孩來用餐會比較輕鬆。
ChIJvdWMGY2rQjQRjF3SNuha2Tw,松果院子(午晚餐最後點餐時間：15:50/19:50),105臺灣臺北市松山區富錦街449號,unknown,unknown,yes,yes,適合2-4人的聚餐 | 是個好聊天的地方,這裡有寬敞的座位區、對孩童聲音較為包容，適合2-4人的聚餐，是氣氛溫馨的親子友善餐廳，適合與家人一同前往品味。,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：適合2-4人的聚餐 | 是個好聊天的地方）,座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，適合2-4人的聚餐 | 是個好聊天的地方。,這家餐廳座位空間較寬敞，整體氛圍對親子用餐較包容，整體對帶小孩前往用餐較為友善。,這家餐廳座位空間不擁擠，整體氛圍對孩子活動較能接受，帶小孩來用餐相對輕鬆。
ChIJVQR_uWusQjQRYNp5Wdmei40,Ho'me廚房&親子友善餐廳,"79號, 文湖街內湖區臺北市臺灣 11445",unknown,yes,yes,yes,玩得很開心，也不會擁擠 | 食物口味有清淡的選擇,這裡有兒童餐、寬敞的座位區、對孩童聲音較為包容，玩得很開心，也不會擁擠，是環境舒適的親子友善餐廳，適合與家人一同前往品味。,提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：玩得很開心，也不會擁擠 | 食物口味有清淡的選擇）,提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,整體來看，備有兒童餐，座位空間較寬敞，整體氛圍對親子用餐較包容，作為親子聚餐選擇會相對方便。,整體來看，有兒童餐可選，座位空間不擁擠，整體氛圍對孩子活動較能接受，用來安排親子聚餐也滿合適。
ChIJvWWkxO6rQjQRHf_zc9VTcAE,樂雅樂餐廳 敦化店,105臺灣臺北市松山區敦化北路199巷9號,yes,yes,yes,yes,用餐環境寬敞及舒適 | 早午餐有多種選擇 | 樂雅樂餐廳,這裡有嬰兒椅、兒童餐、寬敞的座位區、對孩童聲音較為包容，用餐環境寬敞及舒適，是環境舒適的親子友善餐廳，適合與家人一同前往品味。,提供嬰兒椅、提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：用餐環境寬敞及舒適 | 早午餐有多種選擇 | 樂雅樂餐廳）,提供嬰兒椅、提供兒童餐、座位空間較寬敞、對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，對孩子用餐需求較為友善。,以家庭聚餐需求來看，提供嬰兒椅，備有兒童餐，座位空間較寬敞，整體氛圍對親子用餐較包容，用餐節奏相對從容，對家庭客群而言，整體便利度較高。,以家庭聚餐需求來看，有提供嬰兒椅，有兒童餐可選，座位空間不擁擠，整體氛圍對孩子活動較能接受，用餐節奏比較放鬆，對家庭客人來說會比較方便。
ChIJV_SOYpqpQjQRA9cnwa-fRdc,咖啡學人-傑克威爾 The Cafeist & Jackwell,100臺灣臺北市中正區羅斯福路二段118號,unknown,unknown,unknown,yes,氛圍依舊獨特舒適,這裡有對孩童聲音較為包容，氛圍依舊獨特舒適，是十分熱門的親子友善咖啡廳，適合與家人一同前往品味。,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善。（評論顯示：氛圍依舊獨特舒適）,對孩童活動較為包容，整體環境對帶小孩的家庭較為友善，用餐氛圍相對輕鬆。,以家庭聚餐需求來看，整體氛圍對親子用餐較包容，用餐節奏相對從容，作為親子聚餐選擇會相對方便。,以家庭聚餐需求來看，整體氛圍對孩子活動較能接受，用餐節奏比較放鬆，用來安排親子聚餐也滿合適。
